"","Indiv_ID","Season","Indiv_ID.1","CollarType","Fix_DateTime","DOP","Sex","UTM","X","Y","Lat","Long","DistBet","TimeBet","t"
"185","F001","Spring16","F001_Spring16","3300","2016/03/30 21:31",1.9,"F",11,344810.2675,3868905.011,34.9507928,-118.6995753,1.2,61,39271
"186","F001","Spring16","F001_Spring16","3300","2016/03/30 22:32",3,"F",11,344811.1674,3868905.828,34.9508003,-118.6995656,42.1,29,39300
"187","F001","Spring16","F001_Spring16","3300","2016/03/30 23:01",2.7,"F",11,344825.0069,3868866.086,34.9504442,-118.6994067,28.9,29,39329
"188","F001","Spring16","F001_Spring16","3300","2016/03/30 23:30",2.8,"F",11,344852.3531,3868856.767,34.9503644,-118.6991056,70.7,90,39419
"189","F001","Spring16","F001_Spring16","3300","2016/03/31 01:00",2.3,"F",11,344916.719,3868885.973,34.9506375,-118.6984064,192.3,180,39599
"190","F001","Spring16","F001_Spring16","3300","2016/03/31 04:00",2.7,"F",11,344884.8515,3868696.367,34.9489236,-118.69872,17.8,31,39630
"191","F001","Spring16","F001_Spring16","3300","2016/03/31 04:31",3,"F",11,344880.6054,3868713.669,34.9490789,-118.6987697,9,60,39690
"192","F001","Spring16","F001_Spring16","3300","2016/03/31 05:31",4.5,"F",11,344882.9707,3868705.03,34.9490014,-118.6987422,60.5,30,39720
"193","F001","Spring16","F001_Spring16","3300","2016/03/31 06:01",16.8,"F",11,344831.2537,3868736.474,34.9492769,-118.6993142,83.1,30,39750
"194","F001","Spring16","F001_Spring16","3300","2016/03/31 06:31",4.5,"F",11,344859.799,3868658.461,34.9485781,-118.6989872,42,30,39780
"195","F001","Spring16","F001_Spring16","3300","2016/03/31 07:01",3.4,"F",11,344901.657,3868662.332,34.9486194,-118.6985297,39.4,29,39809
"196","F001","Spring16","F001_Spring16","3300","2016/03/31 07:30",2.8,"F",11,344887.7682,3868699.213,34.9489497,-118.6986886,4.2,31,39840
"197","F001","Spring16","F001_Spring16","3300","2016/03/31 08:01",2.9,"F",11,344883.833,3868697.715,34.9489356,-118.6987314,10.1,209,40049
"198","F001","Spring16","F001_Spring16","3300","2016/03/31 11:30",4,"F",11,344875.6108,3868703.58,34.9489872,-118.6988225,5.5,30,40079
"199","F001","Spring16","F001_Spring16","3300","2016/03/31 12:00",3.5,"F",11,344881.0159,3868702.345,34.9489769,-118.6987631,5.8,31,40110
"200","F001","Spring16","F001_Spring16","3300","2016/03/31 12:31",5.5,"F",11,344882.7362,3868707.897,34.9490272,-118.6987453,54.6,90,40200
"201","F001","Spring16","F001_Spring16","3300","2016/03/31 14:01",4.7,"F",11,344902.5811,3868657.047,34.9485719,-118.6985186,60.7,31,40231
"202","F001","Spring16","F001_Spring16","3300","2016/03/31 14:32",5.2,"F",11,344905.2058,3868596.449,34.9480261,-118.6984786,203.8,59,40290
"203","F001","Spring16","F001_Spring16","3300","2016/03/31 15:31",2.4,"F",11,344705.0178,3868634.865,34.9483417,-118.7006772,181.7,59,40349
"204","F001","Spring16","F001_Spring16","3300","2016/03/31 16:30",2.8,"F",11,344787.0929,3868797.013,34.9498158,-118.6998089,2,241,40590
"205","F001","Spring16","F001_Spring16","3300","2016/03/31 20:31",1.8,"F",11,344785.1486,3868797.634,34.9498211,-118.6998303,49.6,31,40621
"206","F001","Spring16","F001_Spring16","3300","2016/03/31 21:02",1.7,"F",11,344833.8744,3868806.824,34.9499114,-118.6992986,135.4,28,40649
"207","F001","Spring16","F001_Spring16","3300","2016/03/31 21:30",2.7,"F",11,344864.1789,3868938.798,34.9511056,-118.6989914,39.9,31,40680
"208","F001","Spring16","F001_Spring16","3300","2016/03/31 22:01",6.7,"F",11,344854.9464,3868977.653,34.9514544,-118.6990997,93.1,30,40710
"209","F001","Spring16","F001_Spring16","3300","2016/03/31 22:31",5.3,"F",11,344899.8633,3868896.055,34.9507258,-118.6985928,96.1,30,40740
"210","F001","Spring16","F001_Spring16","3300","2016/03/31 23:01",1.7,"F",11,344803.8036,3868897.688,34.9507258,-118.6996447,117.3,60,40800
"211","F001","Spring16","F001_Spring16","3300","2016/04/01 00:01",2.6,"F",11,344915.584,3868862.172,34.9504228,-118.6984144,16.6,30,40830
"212","F001","Spring16","F001_Spring16","3300","2016/04/01 00:31",4.5,"F",11,344900.0441,3868867.983,34.9504728,-118.6985856,81.1,31,40861
"213","F001","Spring16","F001_Spring16","3300","2016/04/01 01:02",2.3,"F",11,344974.8252,3868836.514,34.9502006,-118.6977611,167.1,269,41130
"214","F001","Spring16","F001_Spring16","3300","2016/04/01 05:31",3.5,"F",11,344881.733,3868697.773,34.9489358,-118.6987544,8.2,30,41160
"215","F001","Spring16","F001_Spring16","3300","2016/04/01 06:01",2.8,"F",11,344873.9024,3868700.347,34.9489578,-118.6988406,0.9,30,41190
"216","F001","Spring16","F001_Spring16","3300","2016/04/01 06:31",3.6,"F",11,344873.3563,3868701,34.9489636,-118.6988467,14.8,59,41249
"217","F001","Spring16","F001_Spring16","3300","2016/04/01 07:30",3,"F",11,344884.3778,3868691.072,34.9488758,-118.6987242,6.4,91,41340
"218","F001","Spring16","F001_Spring16","3300","2016/04/01 09:01",3.4,"F",11,344887.8946,3868685.687,34.9488278,-118.6986847,0.3,59,41399
"219","F001","Spring16","F001_Spring16","3300","2016/04/01 10:00",3.5,"F",11,344888.0918,3868685.461,34.9488258,-118.6986825,3.4,30,41429
"220","F001","Spring16","F001_Spring16","3300","2016/04/01 10:30",3.1,"F",11,344884.9921,3868686.901,34.9488383,-118.6987167,42.9,31,41460
"221","F001","Spring16","F001_Spring16","3300","2016/04/01 11:01",8.3,"F",11,344914.9713,3868656.159,34.9485658,-118.6983828,56.6,29,41489
"222","F001","Spring16","F001_Spring16","3300","2016/04/01 11:30",5.9,"F",11,344960.5036,3868622.502,34.9482694,-118.6978781,91.3,30,41519
"223","F001","Spring16","F001_Spring16","3300","2016/04/01 12:00",2.8,"F",11,344890.4564,3868681.083,34.9487867,-118.6986558,226.4,511,42030
"224","F001","Spring16","F001_Spring16","3300","2016/04/01 20:31",2.9,"F",11,344758.5635,3868865.152,34.9504256,-118.7001339,5.9,29,42059
"225","F001","Spring16","F001_Spring16","3300","2016/04/01 21:00",3,"F",11,344752.7868,3868863.863,34.9504131,-118.7001969,42.7,31,42090
"226","F001","Spring16","F001_Spring16","3300","2016/04/01 21:31",3.1,"F",11,344711.8477,3868851.667,34.9502969,-118.7006428,13.2,30,42120
"227","F001","Spring16","F001_Spring16","3300","2016/04/01 22:01",3.4,"F",11,344701.1839,3868843.938,34.9502256,-118.7007581,207.7,90,42210
"228","F001","Spring16","F001_Spring16","3300","2016/04/01 23:31",4.6,"F",11,344906.0753,3868877.799,34.9505622,-118.6985214,178.5,29,42239
"229","F001","Spring16","F001_Spring16","3300","2016/04/02 00:00",2.8,"F",11,344995.6764,3869032.154,34.9519672,-118.6975692,1444.3,61,42300
"230","F001","Spring16","F001_Spring16","3300","2016/04/02 01:01",3.6,"F",11,345131.6992,3870470.001,34.9649481,-118.6963472,340.2,239,42539
"231","F001","Spring16","F001_Spring16","3300","2016/04/02 05:00",3.1,"F",11,345445.0017,3870337.47,34.9638014,-118.6928922,1.4,31,42570
"232","F001","Spring16","F001_Spring16","3300","2016/04/02 05:31",5.5,"F",11,345443.6973,3870337.026,34.9637972,-118.6929064,2.4,90,42660
"233","F001","Spring16","F001_Spring16","3300","2016/04/02 07:01",3.1,"F",11,345446.1115,3870337.207,34.9637992,-118.69288,45.7,31,42691
"234","F001","Spring16","F001_Spring16","3300","2016/04/02 07:32",4.3,"F",11,345403.5982,3870354.014,34.9639442,-118.6933486,46.8,29,42720
"235","F001","Spring16","F001_Spring16","3300","2016/04/02 08:01",2.6,"F",11,345449.0003,3870342.761,34.9638497,-118.6928494,7.4,30,42750
"236","F001","Spring16","F001_Spring16","3300","2016/04/02 08:31",4.7,"F",11,345443.5085,3870337.739,34.9638036,-118.6929086,19.3,61,42811
"237","F001","Spring16","F001_Spring16","3300","2016/04/02 09:32",2.6,"F",11,345441.8527,3870356.994,34.9639769,-118.6929303,8.7,29,42840
"238","F001","Spring16","F001_Spring16","3300","2016/04/02 10:01",3.7,"F",11,345441.1481,3870348.286,34.9638983,-118.6929364,7.8,29,42869
"239","F001","Spring16","F001_Spring16","3300","2016/04/02 10:30",4.3,"F",11,345444.2233,3870341.122,34.9638342,-118.6929014,8.3,31,42900
"240","F001","Spring16","F001_Spring16","3300","2016/04/02 11:01",6.2,"F",11,345452.3211,3870343.082,34.9638531,-118.6928131,49.9,91,42991
"241","F001","Spring16","F001_Spring16","3300","2016/04/02 12:32",5.8,"F",11,345476.5595,3870386.705,34.96425,-118.6925558,1683.1,239,43230
"242","F001","Spring16","F001_Spring16","3300","2016/04/02 16:31",3.2,"F",11,345780.9114,3868731.356,34.9493758,-118.6889172,34.1,30,43260
"243","F001","Spring16","F001_Spring16","3300","2016/04/02 17:01",3.1,"F",11,345747.0528,3868735.379,34.9494069,-118.6892886,908.6,300,43560
"244","F001","Spring16","F001_Spring16","3300","2016/04/02 22:01",3.2,"F",11,344847.3487,3868862.222,34.9504128,-118.6991614,91.2,30,43590
"245","F001","Spring16","F001_Spring16","3300","2016/04/02 22:31",3.4,"F",11,344761.4147,3868892.617,34.9506736,-118.7001078,20.1,29,43619
"246","F001","Spring16","F001_Spring16","3300","2016/04/02 23:00",2.4,"F",11,344776.1263,3868878.932,34.9505525,-118.6999442,23.9,30,43649
"247","F001","Spring16","F001_Spring16","3300","2016/04/02 23:30",1.7,"F",11,344768.7161,3868856.248,34.9503469,-118.7000211,106,61,43710
"248","F001","Spring16","F001_Spring16","3300","2016/04/03 00:31",3,"F",11,344841.0049,3868778.656,34.9496586,-118.6992153,137.4,119,43829
"249","F001","Spring16","F001_Spring16","3300","2016/04/03 02:30",3.2,"F",11,344934.2653,3868677.743,34.9487633,-118.6981756,1.1,30,43859
"250","F001","Spring16","F001_Spring16","3300","2016/04/03 03:00",2.5,"F",11,344934.6936,3868678.757,34.9487725,-118.6981711,1.4,30,43889
"251","F001","Spring16","F001_Spring16","3300","2016/04/03 03:30",2.7,"F",11,344934.034,3868677.57,34.9487617,-118.6981781,23.8,30,43919
"252","F001","Spring16","F001_Spring16","3300","2016/04/03 04:00",2.8,"F",11,344928.471,3868700.707,34.9489694,-118.6982433,22.7,30,43949
"253","F001","Spring16","F001_Spring16","3300","2016/04/03 04:30",3,"F",11,344934.7973,3868678.943,34.9487742,-118.69817,5.2,30,43979
"254","F001","Spring16","F001_Spring16","3300","2016/04/03 05:00",2.2,"F",11,344929.6182,3868678.965,34.9487736,-118.6982267,20.5,31,44010
"255","F001","Spring16","F001_Spring16","3300","2016/04/03 05:31",3.1,"F",11,344945.4238,3868692.01,34.9488936,-118.6980561,26.5,120,44130
"256","F001","Spring16","F001_Spring16","3300","2016/04/03 07:31",3.1,"F",11,344932.6971,3868668.772,34.9486822,-118.6981911,7.5,30,44160
"257","F001","Spring16","F001_Spring16","3300","2016/04/03 08:01",2.5,"F",11,344931.7268,3868676.189,34.9487489,-118.6982031,31.4,30,44190
"258","F001","Spring16","F001_Spring16","3300","2016/04/03 08:31",2.6,"F",11,344954.4298,3868697.87,34.9489478,-118.6979586,31.2,29,44219
"259","F001","Spring16","F001_Spring16","3300","2016/04/03 09:00",3.3,"F",11,344937.0351,3868671.938,34.9487114,-118.6981442,9.2,30,44249
"260","F001","Spring16","F001_Spring16","3300","2016/04/03 09:30",2.6,"F",11,344927.8157,3868671.263,34.9487039,-118.698245,6.6,30,44279
"261","F001","Spring16","F001_Spring16","3300","2016/04/03 10:00",6.8,"F",11,344933.8345,3868668.509,34.94868,-118.6981786,5.7,31,44310
"262","F001","Spring16","F001_Spring16","3300","2016/04/03 10:31",5.2,"F",11,344937.0243,3868663.773,34.9486378,-118.6981428,2.8,29,44339
"263","F001","Spring16","F001_Spring16","3300","2016/04/03 11:00",2.7,"F",11,344934.2146,3868663.998,34.9486394,-118.6981736,7.3,30,44369
"264","F001","Spring16","F001_Spring16","3300","2016/04/03 11:30",2,"F",11,344938.5257,3868669.883,34.9486931,-118.6981275,13.7,30,44399
"265","F001","Spring16","F001_Spring16","3300","2016/04/03 12:00",2.6,"F",11,344925.8263,3868675.146,34.9487386,-118.6982675,13.8,61,44460
"266","F001","Spring16","F001_Spring16","3300","2016/04/03 13:01",3.1,"F",11,344939.3061,3868672.266,34.9487147,-118.6981194,65.8,30,44490
"267","F001","Spring16","F001_Spring16","3300","2016/04/03 13:31",4.3,"F",11,345004.3801,3868682.322,34.9488153,-118.6974089,292.1,150,44640
"268","F001","Spring16","F001_Spring16","3300","2016/04/03 16:01",4.8,"F",11,344714.4979,3868646.564,34.9484486,-118.7005756,173.1,29,44669
"269","F001","Spring16","F001_Spring16","3300","2016/04/03 16:30",2.6,"F",11,344788.2398,3868803.217,34.9498719,-118.6997975,6.6,31,44700
"270","F001","Spring16","F001_Spring16","3300","2016/04/03 17:01",2.4,"F",11,344789.6555,3868796.758,34.9498139,-118.6997808,4.1,90,44790
"271","F001","Spring16","F001_Spring16","3300","2016/04/03 18:31",3.7,"F",11,344786.3732,3868799.277,34.9498361,-118.6998172,2.3,29,44819
"272","F001","Spring16","F001_Spring16","3300","2016/04/03 19:00",2.8,"F",11,344788.5143,3868798.409,34.9498286,-118.6997936,29.5,31,44850
"273","F001","Spring16","F001_Spring16","3300","2016/04/03 19:31",2,"F",11,344772.6675,3868823.241,34.95005,-118.6999717,52.9,30,44880
"274","F001","Spring16","F001_Spring16","3300","2016/04/03 20:01",2.6,"F",11,344793.0095,3868872.077,34.9504933,-118.6997581,60.5,31,44911
"275","F001","Spring16","F001_Spring16","3300","2016/04/03 20:32",4,"F",11,344796.7584,3868932.478,34.9510383,-118.6997283,13.9,28,44939
"276","F001","Spring16","F001_Spring16","3300","2016/04/03 21:00",2.6,"F",11,344797.3086,3868918.634,34.9509136,-118.6997197,11.5,61,45000
"277","F001","Spring16","F001_Spring16","3300","2016/04/03 22:01",3.3,"F",11,344786.169,3868915.683,34.9508853,-118.6998411,45.9,30,45030
"278","F001","Spring16","F001_Spring16","3300","2016/04/03 22:31",2.1,"F",11,344760.4489,3868877.723,34.9505392,-118.7001156,33.5,29,45059
"279","F001","Spring16","F001_Spring16","3300","2016/04/03 23:00",1.8,"F",11,344784.2984,3868901.292,34.9507553,-118.6998589,25.2,30,45089
"280","F001","Spring16","F001_Spring16","3300","2016/04/03 23:30",1.7,"F",11,344809.0196,3868906.297,34.9508042,-118.6995892,44.2,30,45119
"281","F001","Spring16","F001_Spring16","3300","2016/04/04 00:00",2.3,"F",11,344781.4406,3868871.819,34.9504892,-118.6998847,70,61,45180
"282","F001","Spring16","F001_Spring16","3300","2016/04/04 01:01",1.9,"F",11,344828.5182,3868820.073,34.95003,-118.6993597,121.1,120,45300
"283","F001","Spring16","F001_Spring16","3300","2016/04/04 03:01",4.6,"F",11,344871.5015,3868706.889,34.9490164,-118.6988681,11,90,45390
"284","F001","Spring16","F001_Spring16","3300","2016/04/04 04:31",3,"F",11,344881.9303,3868703.473,34.9489872,-118.6987533,7,29,45419
"285","F001","Spring16","F001_Spring16","3300","2016/04/04 05:00",2,"F",11,344878.5271,3868709.632,34.9490422,-118.6987917,9.5,30,45449
"286","F001","Spring16","F001_Spring16","3300","2016/04/04 05:30",3,"F",11,344887.8391,3868707.688,34.9490261,-118.6986894,8.6,30,45479
"287","F001","Spring16","F001_Spring16","3300","2016/04/04 06:00",4.4,"F",11,344879.6201,3868705.143,34.9490019,-118.6987789,8.6,31,45510
"288","F001","Spring16","F001_Spring16","3300","2016/04/04 06:31",2.5,"F",11,344887.0567,3868700.889,34.9489647,-118.6986967,8,29,45539
"289","F001","Spring16","F001_Spring16","3300","2016/04/04 07:00",3.1,"F",11,344879.132,3868700.07,34.9489561,-118.6987833,4.5,31,45570
"290","F001","Spring16","F001_Spring16","3300","2016/04/04 07:31",2.8,"F",11,344882.8037,3868702.725,34.9489806,-118.6987436,10.7,31,45601
"291","F001","Spring16","F001_Spring16","3300","2016/04/04 08:02",5,"F",11,344881.9988,3868713.423,34.9490769,-118.6987544,11.2,29,45630
"292","F001","Spring16","F001_Spring16","3300","2016/04/04 08:31",7,"F",11,344892.0748,3868718.278,34.9491222,-118.698645,21.2,59,45689
"293","F001","Spring16","F001_Spring16","3300","2016/04/04 09:30",2.7,"F",11,344883.3246,3868698.978,34.9489469,-118.6987372,7.3,31,45720
"294","F001","Spring16","F001_Spring16","3300","2016/04/04 10:01",3.2,"F",11,344877.8422,3868703.731,34.9489889,-118.6987981,11.1,30,45750
"295","F001","Spring16","F001_Spring16","3300","2016/04/04 10:31",3.3,"F",11,344882.3076,3868713.851,34.9490808,-118.6987511,38.7,29,45779
"296","F001","Spring16","F001_Spring16","3300","2016/04/04 11:00",4.2,"F",11,344888.6834,3868675.655,34.9487375,-118.6986742,26.7,60,45839
"297","F001","Spring16","F001_Spring16","3300","2016/04/04 12:00",2.6,"F",11,344885.305,3868702.095,34.9489753,-118.6987161,4.2,30,45869
"298","F001","Spring16","F001_Spring16","3300","2016/04/04 12:30",2.8,"F",11,344881.6861,3868704.153,34.9489933,-118.6987561,11.2,30,45899
"299","F001","Spring16","F001_Spring16","3300","2016/04/04 13:00",3.1,"F",11,344882.4561,3868693.024,34.9488931,-118.6987456,15.6,31,45930
"300","F001","Spring16","F001_Spring16","3300","2016/04/04 13:31",3.8,"F",11,344884.5276,3868708.487,34.9490328,-118.6987258,4.1,30,45960
"301","F001","Spring16","F001_Spring16","3300","2016/04/04 14:01",4,"F",11,344884.7877,3868704.445,34.9489964,-118.6987222,69.2,31,45991
"302","F001","Spring16","F001_Spring16","3300","2016/04/04 14:32",3.6,"F",11,344904.7397,3868770.672,34.9495964,-118.6985161,91.6,59,46050
"303","F001","Spring16","F001_Spring16","3300","2016/04/04 15:31",3.1,"F",11,344885.0662,3868860.095,34.9503994,-118.6987481,101,390,46440
"304","F001","Spring16","F001_Spring16","3300","2016/04/04 22:01",5.4,"F",11,344787.4159,3868885.862,34.9506167,-118.6998219,28.8,30,46470
"305","F001","Spring16","F001_Spring16","3300","2016/04/04 22:31",1.4,"F",11,344800.359,3868911.614,34.9508508,-118.699685,40.3,91,46561
"306","F001","Spring16","F001_Spring16","3300","2016/04/05 00:02",3.5,"F",11,344839.1189,3868900.416,34.9507558,-118.6992586,54.9,29,46590
"307","F001","Spring16","F001_Spring16","3300","2016/04/05 00:31",3.2,"F",11,344841.2827,3868845.528,34.9502614,-118.6992247,91.3,29,46619
"308","F001","Spring16","F001_Spring16","3300","2016/04/05 01:00",2.8,"F",11,344928.3057,3868873.295,34.950525,-118.6982772,103.7,32,46651
"309","F001","Spring16","F001_Spring16","3300","2016/04/05 01:32",3.2,"F",11,344878.8452,3868782.118,34.9496956,-118.6988017,65,119,46770
"310","F001","Spring16","F001_Spring16","3300","2016/04/05 03:31",3.1,"F",11,344901.9753,3868721.405,34.9491519,-118.6985372,2.9,30,46800
"311","F001","Spring16","F001_Spring16","3300","2016/04/05 04:01",2.6,"F",11,344902.3264,3868724.327,34.9491783,-118.6985339,4.7,29,46829
"312","F001","Spring16","F001_Spring16","3300","2016/04/05 04:30",2.8,"F",11,344906.6356,3868722.568,34.9491631,-118.6984864,6.3,30,46859
"313","F001","Spring16","F001_Spring16","3300","2016/04/05 05:00",2,"F",11,344900.3223,3868723.041,34.9491664,-118.6985556,5.4,30,46889
"314","F001","Spring16","F001_Spring16","3300","2016/04/05 05:30",3,"F",11,344901.8604,3868717.867,34.94912,-118.6985378,7.4,30,46919
"315","F001","Spring16","F001_Spring16","3300","2016/04/05 06:00",2.5,"F",11,344909.0251,3868719.654,34.9491372,-118.6984597,7.6,31,46950
"316","F001","Spring16","F001_Spring16","3300","2016/04/05 06:31",2.7,"F",11,344902.0238,3868722.646,34.9491631,-118.6985369,5.1,29,46979
"317","F001","Spring16","F001_Spring16","3300","2016/04/05 07:00",3,"F",11,344904.8658,3868718.404,34.9491253,-118.698505,12.1,61,47040
"318","F001","Spring16","F001_Spring16","3300","2016/04/05 08:01",2.6,"F",11,344916.8402,3868716.714,34.9491119,-118.6983736,5.3,59,47099
"319","F001","Spring16","F001_Spring16","3300","2016/04/05 09:00",6.1,"F",11,344912.8352,3868720.244,34.9491431,-118.6984181,44,300,47399
"320","F001","Spring16","F001_Spring16","3300","2016/04/05 14:00",3.5,"F",11,344930.8277,3868760.399,34.9495078,-118.6982286,46.8,61,47460
"321","F001","Spring16","F001_Spring16","3300","2016/04/05 15:01",4.4,"F",11,344899.4524,3868725.608,34.9491894,-118.6985656,144.8,120,47580
"322","F001","Spring16","F001_Spring16","3300","2016/04/05 17:01",3,"F",11,344863.2953,3868865.834,34.9504478,-118.6989875,37.7,89,47669
"323","F001","Spring16","F001_Spring16","3300","2016/04/05 18:30",4.4,"F",11,344900.0436,3868857.2,34.9503756,-118.6985836,0.6,30,47699
"324","F001","Spring16","F001_Spring16","3300","2016/04/05 19:00",3.9,"F",11,344900.6711,3868857.034,34.9503742,-118.6985767,11.9,31,47730
"325","F001","Spring16","F001_Spring16","3300","2016/04/05 19:31",4.4,"F",11,344893.3209,3868866.367,34.9504572,-118.6986589,85.1,240,47970
"326","F001","Spring16","F001_Spring16","3300","2016/04/05 23:31",14.1,"F",11,344914.7129,3868784.005,34.9497181,-118.6984094,175,180,48150
