Indiv_ID,Season,Indiv_ID,CollarType,Fix_DateTime,DOP,Sex,UTM,X,Y,Lat,Long,DistBet,TimeBet,t
F018,Winter16,F018_Winter16,3300,2016/02/24 09:31,7,F,11,343912.2,3872541,34.98343,-118.7101,41,30,1383687
F018,Winter16,F018_Winter16,3300,2016/02/24 10:01,3.9,F,11,343924.9,3872502,34.98308,-118.7099,8.8,30,1383717
F018,Winter16,F018_Winter16,3300,2016/02/24 10:31,5.4,F,11,343919.5,3872495,34.98302,-118.71,8,29,1383746
F018,Winter16,F018_Winter16,3300,2016/02/24 11:00,5.1,F,11,343912.6,3872491,34.98298,-118.7101,9,61,1383807
F018,Winter16,F018_Winter16,3300,2016/02/24 12:01,4.8,F,11,343921.4,3872493,34.98299,-118.71,1184.2,150,1383957
F018,Winter16,F018_Winter16,3300,2016/02/24 14:31,1.8,F,11,343519.6,3873607,34.99297,-118.7146,31,30,1383987
F018,Winter16,F018_Winter16,3300,2016/02/24 15:01,2.6,F,11,343545.5,3873590,34.99283,-118.7143,142.1,61,1384048
F018,Winter16,F018_Winter16,3300,2016/02/24 16:02,2.8,F,11,343430.9,3873506,34.99205,-118.7155,146.4,119,1384167
F018,Winter16,F018_Winter16,3300,2016/02/24 18:01,2.8,F,11,343571.1,3873464,34.99169,-118.714,190.9,29.99999999,1384197
F018,Winter16,F018_Winter16,3300,2016/02/24 18:31,3.2,F,11,343604.5,3873276,34.99001,-118.7136,809.2,541,1384738
F018,Winter16,F018_Winter16,3300,2016/02/25 03:32,4.7,F,11,344214.3,3872744,34.9853,-118.7068,4.6,28,1384766
F018,Winter16,F018_Winter16,3300,2016/02/25 04:00,3.7,F,11,344210.8,3872741,34.98528,-118.7069,0.6,30,1384796
F018,Winter16,F018_Winter16,3300,2016/02/25 04:30,3,F,11,344211.4,3872741,34.98527,-118.7068,5.1,150,1384946
F018,Winter16,F018_Winter16,3300,2016/02/25 07:00,2.1,F,11,344210.2,3872746,34.98532,-118.7069,5.1,31.00000001,1384977
F018,Winter16,F018_Winter16,3300,2016/02/25 07:31,4.9,F,11,344211.3,3872751,34.98536,-118.7069,18.7,29,1385006
F018,Winter16,F018_Winter16,3300,2016/02/25 08:00,10.9,F,11,344229.6,3872747,34.98533,-118.7067,57.8,60,1385066
F018,Winter16,F018_Winter16,3300,2016/02/25 09:00,19.4,F,11,344188.8,3872706,34.98496,-118.7071,288.5,301,1385367
F018,Winter16,F018_Winter16,3300,2016/02/25 14:01,6.6,F,11,344348.9,3872946,34.98714,-118.7054,721.1,810,1386177
F018,Winter16,F018_Winter16,3300,2016/02/26 03:31,10.1,F,11,343700.2,3872631,34.98421,-118.7124,133.7,30,1386207
F018,Winter16,F018_Winter16,3300,2016/02/26 04:01,7.7,F,11,343833.3,3872644,34.98435,-118.711,89.6,360,1386567
F018,Winter16,F018_Winter16,3300,2016/02/26 10:01,16.9,F,11,343891.7,3872712,34.98496,-118.7103,199.8,180,1386747
F018,Winter16,F018_Winter16,3300,2016/02/26 13:01,5.8,F,11,343693.1,3872690,34.98474,-118.7125,80.2,450,1387197
F018,Winter16,F018_Winter16,3300,2016/02/26 20:31,9.8,F,11,343769.3,3872715,34.98497,-118.7117,76.6,31,1387228
F018,Winter16,F018_Winter16,3300,2016/02/26 21:02,4.5,F,11,343698,3872687,34.98471,-118.7125,13.2,29,1387257
F018,Winter16,F018_Winter16,3300,2016/02/26 21:31,1.8,F,11,343695.6,3872674,34.98459,-118.7125,23,60.00000001,1387317
F018,Winter16,F018_Winter16,3300,2016/02/26 22:31,2.4,F,11,343712.1,3872690,34.98474,-118.7123,8.3,29.99999999,1387347
F018,Winter16,F018_Winter16,3300,2016/02/26 23:01,2.7,F,11,343706.3,3872684,34.98468,-118.7124,102.6,150,1387497
F018,Winter16,F018_Winter16,3300,2016/02/27 01:31,6.7,F,11,343794.2,3872631,34.98422,-118.7114,107.3,90,1387587
F018,Winter16,F018_Winter16,3300,2016/02/27 03:01,3.3,F,11,343715.5,3872704,34.98486,-118.7123,39.1,29.99999999,1387617
F018,Winter16,F018_Winter16,3300,2016/02/27 03:31,3.6,F,11,343724.8,3872742,34.98521,-118.7122,113.8,120,1387737
F018,Winter16,F018_Winter16,3300,2016/02/27 05:31,3.2,F,11,343831.7,3872703,34.98487,-118.711,7.6,60,1387797
F018,Winter16,F018_Winter16,3300,2016/02/27 06:31,6.4,F,11,343826,3872698,34.98483,-118.7111,19.7,30,1387827
F018,Winter16,F018_Winter16,3300,2016/02/27 07:01,3.1,F,11,343807.6,3872691,34.98477,-118.7113,17,30,1387857
F018,Winter16,F018_Winter16,3300,2016/02/27 07:31,6.6,F,11,343819.6,3872679,34.98466,-118.7111,18.4,29.99999999,1387887
F018,Winter16,F018_Winter16,3300,2016/02/27 08:01,4.3,F,11,343810.5,3872695,34.9848,-118.7112,2.2,29,1387916
F018,Winter16,F018_Winter16,3300,2016/02/27 08:30,3.3,F,11,343811.4,3872693,34.98479,-118.7112,6.5,30,1387946
F018,Winter16,F018_Winter16,3300,2016/02/27 09:00,2.6,F,11,343817.6,3872695,34.9848,-118.7112,4,121,1388067
F018,Winter16,F018_Winter16,3300,2016/02/27 11:01,3.4,F,11,343818,3872691,34.98476,-118.7111,8.8,29,1388096
F018,Winter16,F018_Winter16,3300,2016/02/27 11:30,3.1,F,11,343810.7,3872696,34.98481,-118.7112,111.2,91,1388187
F018,Winter16,F018_Winter16,3300,2016/02/27 13:01,4.4,F,11,343703.9,3872665,34.98452,-118.7124,80.5,181,1388368
F018,Winter16,F018_Winter16,3300,2016/02/27 16:02,3.2,F,11,343780.7,3872641,34.98431,-118.7115,3.5,29,1388397
F018,Winter16,F018_Winter16,3300,2016/02/27 16:31,5.9,F,11,343778.9,3872638,34.98428,-118.7116,103.7,180,1388577
F018,Winter16,F018_Winter16,3300,2016/02/27 19:31,3.1,F,11,343737.3,3872733,34.98513,-118.712,46.8,240,1388817
F018,Winter16,F018_Winter16,3300,2016/02/27 23:31,2.4,F,11,343716.6,3872691,34.98475,-118.7123,404.6,1710,1390527
F018,Winter16,F018_Winter16,3300,2016/02/29 04:01,4.8,F,11,343847,3872308,34.98132,-118.7108,13.5,30,1390557
F018,Winter16,F018_Winter16,3300,2016/02/29 04:31,4.1,F,11,343840.8,3872296,34.98121,-118.7108,7.1,29,1390586
F018,Winter16,F018_Winter16,3300,2016/02/29 05:00,2.4,F,11,343842.1,3872303,34.98127,-118.7108,4.2,31,1390617
F018,Winter16,F018_Winter16,3300,2016/02/29 05:31,2.9,F,11,343843.4,3872307,34.98131,-118.7108,9,30,1390647
F018,Winter16,F018_Winter16,3300,2016/02/29 06:01,5.7,F,11,343844.3,3872316,34.98139,-118.7108,40.9,60,1390707
F018,Winter16,F018_Winter16,3300,2016/02/29 07:01,5.4,F,11,343880.5,3872335,34.98157,-118.7104,38,120,1390827
F018,Winter16,F018_Winter16,3300,2016/02/29 09:01,3.3,F,11,343846.5,3872318,34.9814,-118.7108,18.5,29.99999999,1390857
F018,Winter16,F018_Winter16,3300,2016/02/29 09:31,4.5,F,11,343835.6,3872303,34.98127,-118.7109,11.3,120,1390977
F018,Winter16,F018_Winter16,3300,2016/02/29 11:31,4.1,F,11,343846.7,3872305,34.98129,-118.7108,414.3,330,1391307
F018,Winter16,F018_Winter16,3300,2016/02/29 17:01,4,F,11,343686.4,3872687,34.98471,-118.7126,15.7,180,1391487
F018,Winter16,F018_Winter16,3300,2016/02/29 20:01,5.1,F,11,343702.1,3872686,34.9847,-118.7124,163.7,211,1391698
F018,Winter16,F018_Winter16,3300,2016/02/29 23:32,20.6,F,11,343686.5,3872523,34.98323,-118.7126,240.8,329,1392027
F018,Winter16,F018_Winter16,3300,2016/03/01 05:01,4.3,F,11,343798.8,3872310,34.98133,-118.7113,15.9,60.00000001,1392087
F018,Winter16,F018_Winter16,3300,2016/03/01 06:01,4.1,F,11,343784.5,3872303,34.98126,-118.7114,26.1,240,1392327
F018,Winter16,F018_Winter16,3300,2016/03/01 10:01,3,F,11,343782.5,3872277,34.98102,-118.7115,11,30,1392357
F018,Winter16,F018_Winter16,3300,2016/03/01 10:31,5.2,F,11,343791,3872284,34.98109,-118.7114,11.1,29,1392386
F018,Winter16,F018_Winter16,3300,2016/03/01 11:00,3.8,F,11,343781.1,3872289,34.98113,-118.7115,173.7,122,1392508
F018,Winter16,F018_Winter16,3300,2016/03/01 13:02,3.4,F,11,343631.3,3872377,34.9819,-118.7131,49.6,29,1392537
F018,Winter16,F018_Winter16,3300,2016/03/01 13:31,5.6,F,11,343584.7,3872394,34.98205,-118.7136,42.7,29.99999999,1392567
F018,Winter16,F018_Winter16,3300,2016/03/01 14:01,2.1,F,11,343620.7,3872371,34.98185,-118.7132,17.8,30,1392597
F018,Winter16,F018_Winter16,3300,2016/03/01 14:31,2,F,11,343608.6,3872384,34.98196,-118.7134,7.1,29,1392626
F018,Winter16,F018_Winter16,3300,2016/03/01 15:00,3.6,F,11,343607.2,3872377,34.9819,-118.7134,7.2,61,1392687
F018,Winter16,F018_Winter16,3300,2016/03/01 16:01,2.8,F,11,343613.2,3872381,34.98194,-118.7133,24,120,1392807
F018,Winter16,F018_Winter16,3300,2016/03/01 18:01,3,F,11,343637.2,3872381,34.98194,-118.7131,386.5,60,1392867
F018,Winter16,F018_Winter16,3300,2016/03/01 19:01,6.3,F,11,343602.9,3871996,34.97847,-118.7134,23.5,30,1392897
F018,Winter16,F018_Winter16,3300,2016/03/01 19:31,4,F,11,343580.5,3871989,34.9784,-118.7136,15.8,31,1392928
F018,Winter16,F018_Winter16,3300,2016/03/01 20:02,3.5,F,11,343596.3,3871990,34.97841,-118.7134,33,179,1393107
F018,Winter16,F018_Winter16,3300,2016/03/01 23:01,2.8,F,11,343628,3871999,34.97849,-118.7131,25.5,30,1393137
F018,Winter16,F018_Winter16,3300,2016/03/01 23:31,5.5,F,11,343645,3871980,34.97833,-118.7129,19.4,30,1393167
F018,Winter16,F018_Winter16,3300,2016/03/02 00:01,3.3,F,11,343629.8,3871968,34.97822,-118.7131,40.3,150,1393317
F018,Winter16,F018_Winter16,3300,2016/03/02 02:31,8.1,F,11,343625.3,3872008,34.97858,-118.7131,43.4,30,1393347
F018,Winter16,F018_Winter16,3300,2016/03/02 03:01,3.6,F,11,343668.7,3872008,34.97858,-118.7127,7.6,90,1393437
F018,Winter16,F018_Winter16,3300,2016/03/02 04:31,2.8,F,11,343676.3,3872008,34.97859,-118.7126,116.2,29.99999999,1393467
F018,Winter16,F018_Winter16,3300,2016/03/02 05:01,9.2,F,11,343682.5,3871892,34.97754,-118.7125,105.1,180,1393647
F018,Winter16,F018_Winter16,3300,2016/03/02 08:01,3.1,F,11,343688.1,3871997,34.97849,-118.7124,2.3,30,1393677
F018,Winter16,F018_Winter16,3300,2016/03/02 08:31,3.5,F,11,343686,3871996,34.97848,-118.7125,10.6,29,1393706
F018,Winter16,F018_Winter16,3300,2016/03/02 09:00,5,F,11,343678,3872003,34.97854,-118.7126,16.3,31,1393737
F018,Winter16,F018_Winter16,3300,2016/03/02 09:31,4.2,F,11,343674.7,3871987,34.9784,-118.7126,51.1,180,1393917
F018,Winter16,F018_Winter16,3300,2016/03/02 12:31,10,F,11,343678.4,3872038,34.97886,-118.7126,32.7,31.00000001,1393948
F018,Winter16,F018_Winter16,3300,2016/03/02 13:02,4.6,F,11,343665.3,3872008,34.97858,-118.7127,56.2,29.99999999,1393978
F018,Winter16,F018_Winter16,3300,2016/03/02 13:32,3.2,F,11,343609.4,3872002,34.97853,-118.7133,25.9,149,1394127
F018,Winter16,F018_Winter16,3300,2016/03/02 16:01,4.5,F,11,343599.6,3871978,34.97831,-118.7134,12.5,30,1394157
F018,Winter16,F018_Winter16,3300,2016/03/02 16:31,2.5,F,11,343603,3871990,34.97842,-118.7134,8.6,29,1394186
F018,Winter16,F018_Winter16,3300,2016/03/02 17:00,7.3,F,11,343599.9,3871982,34.97834,-118.7134,49.5,61,1394247
F018,Winter16,F018_Winter16,3300,2016/03/02 18:01,3.8,F,11,343622.6,3871938,34.97794,-118.7131,42.2,29.99999999,1394277
F018,Winter16,F018_Winter16,3300,2016/03/02 18:31,2,F,11,343604.2,3871900,34.9776,-118.7133,114.3,90,1394367
F018,Winter16,F018_Winter16,3300,2016/03/02 20:01,2.6,F,11,343536.3,3871808,34.97677,-118.7141,87.6,60.00000001,1394427
F018,Winter16,F018_Winter16,3300,2016/03/02 21:01,6,F,11,343546.2,3871895,34.97754,-118.714,17.4,29,1394456
F018,Winter16,F018_Winter16,3300,2016/03/02 21:30,7.5,F,11,343563.1,3871891,34.97751,-118.7138,24.7,61,1394517
F018,Winter16,F018_Winter16,3300,2016/03/02 22:31,6.7,F,11,343586.5,3871883,34.97745,-118.7135,154.3,90,1394607
F018,Winter16,F018_Winter16,3300,2016/03/03 00:01,6.4,F,11,343672.6,3872011,34.97861,-118.7126,37.6,29.99999999,1394637
F018,Winter16,F018_Winter16,3300,2016/03/03 00:31,2.9,F,11,343646.4,3872038,34.97886,-118.7129,45.7,30,1394667
F018,Winter16,F018_Winter16,3300,2016/03/03 01:01,3.9,F,11,343673.3,3872001,34.97853,-118.7126,27.4,360,1395027
F018,Winter16,F018_Winter16,3300,2016/03/03 07:01,6.7,F,11,343690.9,3872022,34.97872,-118.7124,30.8,30,1395057
F018,Winter16,F018_Winter16,3300,2016/03/03 07:31,4.5,F,11,343683.8,3871992,34.97845,-118.7125,5.3,29,1395086
F018,Winter16,F018_Winter16,3300,2016/03/03 08:00,3.6,F,11,343682,3871997,34.97849,-118.7125,3.7,60,1395146
F018,Winter16,F018_Winter16,3300,2016/03/03 09:00,2.6,F,11,343685.6,3871998,34.9785,-118.7125,17.2,31,1395177
F018,Winter16,F018_Winter16,3300,2016/03/03 09:31,2.8,F,11,343670.4,3871990,34.97842,-118.7126,21.3,30,1395207
F018,Winter16,F018_Winter16,3300,2016/03/03 10:01,3.7,F,11,343687.3,3872003,34.97855,-118.7125,61.1,210,1395417
F018,Winter16,F018_Winter16,3300,2016/03/03 13:31,3.7,F,11,343627.8,3872017,34.97866,-118.7131,272.9,900,1396317
F018,Winter16,F018_Winter16,3300,2016/03/04 04:31,10.9,F,11,343794.6,3872233,34.98064,-118.7113,14.5,120,1396437
F018,Winter16,F018_Winter16,3300,2016/03/04 06:31,3.5,F,11,343781,3872228,34.98059,-118.7115,21.1,31.00000001,1396468
F018,Winter16,F018_Winter16,3300,2016/03/04 07:02,5.9,F,11,343767.3,3872212,34.98044,-118.7116,27.1,89,1396557
F018,Winter16,F018_Winter16,3300,2016/03/04 08:31,4.7,F,11,343783.1,3872234,34.98064,-118.7114,6.3,30,1396587
F018,Winter16,F018_Winter16,3300,2016/03/04 09:01,4.8,F,11,343789.3,3872235,34.98065,-118.7114,7.1,29.99999999,1396617
F018,Winter16,F018_Winter16,3300,2016/03/04 09:31,4.6,F,11,343782.9,3872232,34.98062,-118.7114,188.1,210,1396827
F018,Winter16,F018_Winter16,3300,2016/03/04 13:01,3.3,F,11,343620.6,3872327,34.98145,-118.7132,109.4,30,1396857
F018,Winter16,F018_Winter16,3300,2016/03/04 13:31,1.9,F,11,343611.7,3872218,34.98047,-118.7133,168.1,869,1397726
F018,Winter16,F018_Winter16,3300,2016/03/05 04:00,3.2,F,11,343779.7,3872223,34.98054,-118.7115,125.6,31.00000001,1397757
F018,Winter16,F018_Winter16,3300,2016/03/05 04:31,11.9,F,11,343857,3872322,34.98144,-118.7107,123.8,210,1397967
F018,Winter16,F018_Winter16,3300,2016/03/05 08:01,3.3,F,11,343780.1,3872225,34.98056,-118.7115,6.8,30,1397997
F018,Winter16,F018_Winter16,3300,2016/03/05 08:31,3.8,F,11,343773.4,3872226,34.98057,-118.7115,12.4,150,1398147
F018,Winter16,F018_Winter16,3300,2016/03/05 11:01,3.4,F,11,343784.2,3872232,34.98062,-118.7114,658.5,1950,1400097
F018,Winter16,F018_Winter16,3300,2016/03/06 19:31,5.7,F,11,343459.8,3872805,34.98574,-118.7151,18.7,691,1400788
F018,Winter16,F018_Winter16,3300,2016/03/07 07:02,4.3,F,11,343477.8,3872800,34.9857,-118.7149,708.6,3750,1404538
F018,Winter16,F018_Winter16,3300,2016/03/09 21:32,11.6,F,11,342804.9,3873022,34.9876,-118.7223,3197.1,719,1405257
F018,Winter16,F018_Winter16,3300,2016/03/10 09:31,5.6,F,11,345537.9,3871363,34.97306,-118.6921,22.4,30,1405287
F018,Winter16,F018_Winter16,3300,2016/03/10 10:01,6,F,11,345560.3,3871362,34.97305,-118.6918,1741.7,720,1406007
F018,Winter16,F018_Winter16,3300,2016/03/10 22:01,4,F,11,344186.8,3872433,34.9825,-118.7071,1700.3,450,1406457
F018,Winter16,F018_Winter16,3300,2016/03/11 05:31,7.7,F,11,345809.4,3871925,34.97817,-118.6892,2.7,30,1406487
F018,Winter16,F018_Winter16,3300,2016/03/11 06:01,2.4,F,11,345806.9,3871926,34.97817,-118.6892,69.1,1710,1408197
F018,Winter16,F018_Winter16,3300,2016/03/12 10:31,4.1,F,11,345751.3,3871967,34.97854,-118.6898,2262.4,1861,1410058
F018,Winter16,F018_Winter16,3300,2016/03/13 17:32,12.9,F,11,344007.2,3873408,34.99126,-118.7092,10.8,1380,1411438
F018,Winter16,F018_Winter16,3300,2016/03/14 16:32,4.8,F,11,343996.8,3873411,34.99128,-118.7093,1318.6,599,1412037
F018,Winter16,F018_Winter16,3300,2016/03/15 02:31,6.2,F,11,344288.2,3872125,34.97974,-118.7059,997.6,960,1412997
F018,Winter16,F018_Winter16,3300,2016/03/15 18:31,4.5,F,11,345271.7,3872292,34.98139,-118.6952,7.9,271,1413268
F018,Winter16,F018_Winter16,3300,2016/03/15 23:02,12.2,F,11,345277.8,3872287,34.98135,-118.6951,36.8,30,1413298
F018,Winter16,F018_Winter16,3300,2016/03/15 23:32,4.4,F,11,345302.8,3872260,34.98111,-118.6948,33.6,29,1413327
F018,Winter16,F018_Winter16,3300,2016/03/16 00:01,4.1,F,11,345273.8,3872243,34.98095,-118.6951,10,29.99999999,1413357
F018,Winter16,F018_Winter16,3300,2016/03/16 00:31,2.3,F,11,345264,3872245,34.98097,-118.6952,204.4,31.00000001,1413388
F018,Winter16,F018_Winter16,3300,2016/03/16 01:02,11.7,F,11,345295.4,3872043,34.97915,-118.6948,292.9,119,1413507
F018,Winter16,F018_Winter16,3300,2016/03/16 03:01,7.1,F,11,345209.5,3871763,34.97661,-118.6957,232.3,29.99999999,1413537
F018,Winter16,F018_Winter16,3300,2016/03/16 03:31,3.9,F,11,345274.4,3871986,34.97863,-118.6951,32,31.00000001,1413568
F018,Winter16,F018_Winter16,3300,2016/03/16 04:02,4.1,F,11,345282.3,3871955,34.97835,-118.695,679.6,720,1414288
F018,Winter16,F018_Winter16,3300,2016/03/16 16:02,2.9,F,11,345147,3872621,34.98434,-118.6966,5.9,29.99999999,1414318
F018,Winter16,F018_Winter16,3300,2016/03/16 16:32,2.7,F,11,345141.5,3872619,34.98432,-118.6966,180.2,238,1414556
F018,Winter16,F018_Winter16,3300,2016/03/16 20:30,5.6,F,11,345316,3872574,34.98394,-118.6947,52.4,151,1414707
F018,Winter16,F018_Winter16,3300,2016/03/16 23:01,15.5,F,11,345358.2,3872543,34.98367,-118.6943,143.8,30,1414737
F018,Winter16,F018_Winter16,3300,2016/03/16 23:31,4.3,F,11,345373.8,3872686,34.98496,-118.6941,103.4,30,1414767
F018,Winter16,F018_Winter16,3300,2016/03/17 00:01,2.4,F,11,345364.3,3872789,34.98589,-118.6942,225.9,60,1414827
F018,Winter16,F018_Winter16,3300,2016/03/17 01:01,5.2,F,11,345461.4,3872585,34.98406,-118.6931,748.1,390,1415217
F018,Winter16,F018_Winter16,3300,2016/03/17 07:31,5.2,F,11,345811.8,3871924,34.97816,-118.6892,380.9,1410,1416627
F018,Winter16,F018_Winter16,3300,2016/03/18 07:01,8.4,F,11,345434.1,3871973,34.97855,-118.6933,38.1,90,1416717
F018,Winter16,F018_Winter16,3300,2016/03/18 08:31,4.7,F,11,345396.2,3871977,34.97858,-118.6937,3.8,91,1416808
F018,Winter16,F018_Winter16,3300,2016/03/18 10:02,7.6,F,11,345393,3871979,34.97859,-118.6938,22.5,29,1416837
F018,Winter16,F018_Winter16,3300,2016/03/18 10:31,3.7,F,11,345414.7,3871985,34.97865,-118.6935,800.1,1350,1418187
F018,Winter16,F018_Winter16,3300,2016/03/19 09:01,5.1,F,11,345183.6,3871219,34.97171,-118.6959,1688.9,-128701,1420737
F04,Winter16,F04_Winter16,Iridium,2015/12/21 00:00,NA,F,11,342357,3864674,34.91228,-118.7256,7.6,30,1463577
F04,Winter16,F04_Winter16,Iridium,2015/12/21 00:30,NA,F,11,342350,3864677,34.9123,-118.7257,21.1,29.99999999,1463607
F04,Winter16,F04_Winter16,Iridium,2015/12/21 01:00,NA,F,11,342340.8,3864658,34.91213,-118.7258,17.1,30,1463637
F04,Winter16,F04_Winter16,Iridium,2015/12/21 01:30,NA,F,11,342339.2,3864675,34.91228,-118.7258,30.8,30,1463667
F04,Winter16,F04_Winter16,Iridium,2015/12/21 02:00,NA,F,11,342364.9,3864658,34.91214,-118.7255,17.4,29.99999999,1463697
F04,Winter16,F04_Winter16,Iridium,2015/12/21 02:30,NA,F,11,342349.5,3864666,34.91221,-118.7257,9.7,30,1463727
F04,Winter16,F04_Winter16,Iridium,2015/12/21 03:00,NA,F,11,342357.8,3864671,34.91225,-118.7256,10.1,30,1463757
F04,Winter16,F04_Winter16,Iridium,2015/12/21 03:30,NA,F,11,342347.9,3864669,34.91223,-118.7257,6.4,29.99999999,1463787
F04,Winter16,F04_Winter16,Iridium,2015/12/21 04:00,NA,F,11,342353.6,3864666,34.91221,-118.7257,2.1,30,1463817
F04,Winter16,F04_Winter16,Iridium,2015/12/21 04:30,NA,F,11,342354.2,3864668,34.91222,-118.7257,4.2,30,1463847
F04,Winter16,F04_Winter16,Iridium,2015/12/21 05:00,NA,F,11,342352.8,3864672,34.91226,-118.7257,7.7,29.99999999,1463877
F04,Winter16,F04_Winter16,Iridium,2015/12/21 05:30,NA,F,11,342358.7,3864667,34.91222,-118.7256,16.1,30,1463907
F04,Winter16,F04_Winter16,Iridium,2015/12/21 06:00,NA,F,11,342344.7,3864675,34.91229,-118.7258,15.3,30,1463937
F04,Winter16,F04_Winter16,Iridium,2015/12/21 06:30,NA,F,11,342358.3,3864668,34.91222,-118.7256,78.2,29.99999999,1463967
F04,Winter16,F04_Winter16,Iridium,2015/12/21 07:00,NA,F,11,342430.9,3864697,34.9125,-118.7248,289.9,30,1463997
F04,Winter16,F04_Winter16,Iridium,2015/12/21 07:30,NA,F,11,342600.7,3864932,34.91464,-118.723,5,30,1464027
F04,Winter16,F04_Winter16,Iridium,2015/12/21 08:00,NA,F,11,342601.3,3864927,34.9146,-118.723,12.3,29.99999999,1464057
F04,Winter16,F04_Winter16,Iridium,2015/12/21 08:30,NA,F,11,342598.4,3864939,34.91471,-118.723,17.7,30,1464087
F04,Winter16,F04_Winter16,Iridium,2015/12/21 09:00,NA,F,11,342603.3,3864922,34.91455,-118.723,21.5,30,1464117
F04,Winter16,F04_Winter16,Iridium,2015/12/21 09:30,NA,F,11,342582.2,3864926,34.91459,-118.7232,26.4,29.99999999,1464147
F04,Winter16,F04_Winter16,Iridium,2015/12/21 10:00,NA,F,11,342608.3,3864922,34.91455,-118.7229,140.7,30,1464177
F04,Winter16,F04_Winter16,Iridium,2015/12/21 10:30,NA,F,11,342508.3,3865021,34.91543,-118.724,742.2,30,1464207
F04,Winter16,F04_Winter16,Iridium,2015/12/21 11:00,NA,F,11,342332.1,3865742,34.9219,-118.7261,29.6,29.99999999,1464237
F04,Winter16,F04_Winter16,Iridium,2015/12/21 11:30,NA,F,11,342349.4,3865766,34.92212,-118.7259,357.4,30,1464267
F04,Winter16,F04_Winter16,Iridium,2015/12/21 12:00,NA,F,11,342227.5,3866102,34.92513,-118.7273,75.5,30,1464297
F04,Winter16,F04_Winter16,Iridium,2015/12/21 12:30,NA,F,11,342262.4,3866169,34.92574,-118.7269,239.9,29.99999999,1464327
F04,Winter16,F04_Winter16,Iridium,2015/12/21 13:00,NA,F,11,342333.9,3866398,34.92782,-118.7262,15,30,1464357
F04,Winter16,F04_Winter16,Iridium,2015/12/21 13:30,NA,F,11,342333.1,3866383,34.92768,-118.7262,3.4,30,1464387
F04,Winter16,F04_Winter16,Iridium,2015/12/21 14:00,NA,F,11,342329.9,3866384,34.92769,-118.7263,4,29.99999999,1464417
F04,Winter16,F04_Winter16,Iridium,2015/12/21 14:30,NA,F,11,342329.5,3866388,34.92773,-118.7263,1,30,1464447
F04,Winter16,F04_Winter16,Iridium,2015/12/21 15:00,NA,F,11,342329.7,3866389,34.92773,-118.7263,5.8,30,1464477
F04,Winter16,F04_Winter16,Iridium,2015/12/21 15:30,NA,F,11,342335.1,3866387,34.92771,-118.7262,8.3,29.99999999,1464507
F04,Winter16,F04_Winter16,Iridium,2015/12/21 16:00,NA,F,11,342328.5,3866392,34.92776,-118.7263,4.8,30,1464537
F04,Winter16,F04_Winter16,Iridium,2015/12/21 16:30,NA,F,11,342332.9,3866390,34.92774,-118.7262,138.8,30,1464567
F04,Winter16,F04_Winter16,Iridium,2015/12/21 17:00,NA,F,11,342270.5,3866266,34.92661,-118.7269,340.8,29.99999999,1464597
F04,Winter16,F04_Winter16,Iridium,2015/12/21 17:30,NA,F,11,342321.4,3865929,34.92359,-118.7263,679.4,30,1464627
F04,Winter16,F04_Winter16,Iridium,2015/12/21 18:00,NA,F,11,342156.1,3865270,34.91762,-118.7279,438.8,30,1464657
F04,Winter16,F04_Winter16,Iridium,2015/12/21 18:30,NA,F,11,342010.6,3864856,34.91387,-118.7295,21.7,31,1464688
F04,Winter16,F04_Winter16,Iridium,2015/12/21 19:01,NA,F,11,342016.1,3864835,34.91368,-118.7294,8.2,29,1464717
F04,Winter16,F04_Winter16,Iridium,2015/12/21 19:30,NA,F,11,342017.9,3864827,34.9136,-118.7294,7,30,1464747
F04,Winter16,F04_Winter16,Iridium,2015/12/21 20:00,NA,F,11,342018.7,3864834,34.91367,-118.7294,13.5,29.99999999,1464777
F04,Winter16,F04_Winter16,Iridium,2015/12/21 20:30,NA,F,11,342027.8,3864844,34.91376,-118.7293,22.6,30,1464807
F04,Winter16,F04_Winter16,Iridium,2015/12/21 21:00,NA,F,11,342010.1,3864830,34.91363,-118.7295,30.8,30,1464837
F04,Winter16,F04_Winter16,Iridium,2015/12/21 21:30,NA,F,11,341981.3,3864819,34.91352,-118.7298,50.3,29.99999999,1464867
F04,Winter16,F04_Winter16,Iridium,2015/12/21 22:00,NA,F,11,342022.4,3864848,34.9138,-118.7293,22.7,30,1464897
F04,Winter16,F04_Winter16,Iridium,2015/12/21 22:30,NA,F,11,342002.6,3864837,34.91369,-118.7295,34.6,30,1464927
